rating,username,content
3.7,John Souh,Same typical course for Seoul at higher price and service was bit stingy
5.0,육묘장아들놈,"런치로 맛있게 잘 먹었습니다
디너로 다시 올까 합니다 ㅎㅎ
우니가 제철일때 말이죠"
5.0,와사비백곰,네타와 샤리의 조화가 정말 최고였습니다 역시 코우지 셰프네요👍
4.0,시라소니2,"이전하고는 처음 방문인데 12월 2인 60에 글쎄요..
좋은재료로 맛있는 음식을 조리했다는 점 말고는 감흥이없었어요"
5.0,예진핸드,왜 코우지셰프님인지 알게해준 오마카세 레전드
5.0,4_moonking,"언제나 최고의 접객. 이 날은 광어가 특히 맛있었습니다.
다른 건 몰라도 셰프님덕에 항상 최고로 즐겁게 먹고 갑니다. 감사합니다!!"
5.0,맛잘알평론가,훌륭합니다. 코우지상 번창하세요!
5.0,소정쏘정이,너무 맛있어요!!!!
5.0,따뜻한 식도락가_89587,"너무너무 맛있어요
특히 처음인가 두번째 스시였던 광어가 맛있었고
대게, 금태, 이꾸라가 기억에 남아요!"
1.8,건강한 미식가_94002,"리뷰 같은거 귀찮고 의미도 없어서 잘 안쓰는 1인인데
도저히 그냥 넘어 갈 수 없어서 씁니다

음식 만드신 쉐프님들 정성을 다해 만드셨을텐데 불편한 리뷰가 될 것 같아 죄송합니다. 지극히 개인적인 의견이라는 점 참고 부탁드립니다.

1. 음식 맛과 퀄리티
음식이 전체적으로 매우 뜨겁거나 매우 차갑습니다
식전 계란은 너무 뜨거워서 혀가 얼럴할 정도고 우니는 살짝 얼어 있는 상태로 나왔습니다.

스시 샤리가 생선과 이토록 따로 노는 스시 처음입니다. 샤리 온도가 굉장히 높은편이라 입에서 거슬리고 텍스쳐 또한 새롭습니다.

튀김 및 스시 외 요리들
튀김은 퀄리티가…. 동네 가성비 횟집에서 나올법한 수준입니다
그 외 요리들도… 30만원 값어치를 안합니다.

2 서비스

2개의 다찌
예약시에는 몰랐습니다. 코우지 쉐프님의 스시를 기대하고 갔는데 다찌가 2개이더군요. 예약시 충분한 설명이 필요 할 듯 합니다.

저녁식사 2부제
1부에 방문했는데 2부로 운영되는 것도 몰랐습니다
1시간 50분만에 비워야 할 테이블이었다면 술도 안시켰을텐데 미리 공지 받지 못한 부분들은 신경이 거슬립니다. ( 서빙 속도도 오마카세 경험중 제일 빨랐습니다. )

그리고 입장시 코트체크에 두었던 외투를 식사 끝나 땔쯤 일괄적으오 가지고 나와서 의자뒤에 걸어 주시는데 매우 불쾌 했습니다. 빨리 나가라는 무언의 사인 같기도 하고, 긴 외투가 땅에 질질 끌리도록 걸어 주시는데 이게 뭐하는건가 싶습니다.

쉐프님 및 직원분들은 불친절하지도, 엄청 친절하지도 않습니다. 쉐프님은 각 음식에 대해 설명 해 주실때 스시를 처음 먹는 손님에게 설명하듯 하십니다.

총평
뜨내기 손님들이 많은것 같던데
가격과 맞지 않는 수준의 음식으로 ‘장사’가 목적인 업장이라는 느낌을 많이 받았습니다

재 방문 의사 없고, 공짜로 먹을 수 있는 기회가 온다고 하더라도 방문하고 싶지 않습니다."
3.7,네리뷰,"시끄러워서 밥을 코로 먹는지 잘 몰랐습니다... 제지를
좀 해주셔야될 것 같아요"
5.0,솔직한 미식가_89779,가장 기억에 남는 일곱가지! 정말 맛있었어요. 결기때 또 오고싶어요!
5.0,곰탕구르,"음식 서비스 분위기 모두 너무너무 만족한 식사였습니다. 사실 기대를 엄청하고 가면 어느정도 실망하는 부분이 있기 마련인데, 스시코우지는 어느 한부분도 부족한 부분이 없었어요. 직원분들도 모두 다 너무 친절하시고, 코우지 쉐프님의 위트와 말솜씨로 편안하고 즐거운 시간속에 음식까지 정말 입에서 사르르 녹았습니다. 예약만 잘 뚫어서 계속 방문하고 싶네요 ! 일 열씸히 해야겠습니다 😂"
5.0,이민수민수,맛있고 맛있어요!!
5.0,JOY_FULL,"이 곳에서 스시 처음 먹고, 다른 곳에서 먹어 보았는데.. 이곳의 식감이나 맛을 다시 느낄수 없었습니다. 그래서 오늘 빈자리 보자마자 예약해서 왔는데, 매우 만족스러운 식사였습니다. 또 방문할게요. 감사합니다."
5.0,oparim0531,"신랑 생일에 방문 했습니다.
전화예약 하다하다 지쳐서 테이블링으로 예약을 했는데
고단함을 잊을 만큼 맛있게 위트있게 잘 해주셔서 너무나 만족 스러웠습니다.
생일이라고 직접 만든 케잌도 주셨어요.
오마카세 배부르게 먹은것 처음이었어요 ㅎㅎㅎ 류락* 셰프님 정말 감사합니다 ^^
곧 또 뵈어요!"
5.0,빛나는 식객_39984,"코스도 너무 훌륭했고 코우지 셰프의 접객도 너무너무 재밌고 특별했어요❤️❤️❤️
특히 고등어봉초밥이나.. 자칫 비릴수 있을만한 피스들이 라임이나 초생강 등 코우지셰프만의 비법으로 너무 상큼하게 다가온게 신기했어용..😮👍(저는원래 고등어초밥 별로 안좋아하는 편인데도)
샤리 온도도 피스마다 다르게 잡으시고… 저는 스시알못이지만 진짜 맛있게&재밌게 먹었어용🥰
요새 오마카세 약간 질려가던 차에 발견한 재방문의사 120% 최고의 업장..!! 다음달 예약 노려봐야지🥰
잘 먹었습니다 감사합니다😻👏👏

*코우지셰프가 한타임당 8명 담당이었구요~! 너무 많은거 아닌가 처음엔 그렇게 생각했는데(다른 스시야는 보통 한 셰프당 4명정도 담당하는 걸 감안하면)
코우지셰프 특유의 유머 감각으로 ㅋㅋㅋ 다음 피스 기다리는 시간이 전혀 전혀 지루하지 않고 오히려 옆에 오신분들이랑도 농담 주고받는 분위기로? 특이한 경험이었어요 ㅎㅎㅎ 저랑 남친은 양이 적어서 런치코스가 이렇게 길면 잘 못먹는데 분위기에 휩쓸려 남친은 앙콜을 제꺼까지 폭식..ㅎㅎㅎ 디너로 갔다면 술 엄청 마셨을것 같아요 ㅎㅎㅎ 접객은 전혀 걱정마시구 방문하셔도 될긋합니다^.^ 오늘 같이 식사하신 8명 모두 엄청 웃다가 갔어요 ㅎㅎㅎ"
5.0,효소부부,남편이랑 첫 결혼기념일이라 방문했는데 기념일이라고 케익까지 챙겨주셨어요ㅠㅠ🫶🏻맛은 물론이고 분위기도 좋고 슬기쉐프님 뭔가 귀여우세요ㅎㅎ2주년에도 방문 예정입니다ㅎㅎ
4.3,민준홍입니다,"밥이 잘 만들어지면 초밥의 맛이 좋아집니다.
전체적으로 매우 맛있는 초밥구성인데

양이 좀 많습니다. 밥을 줄이면 맛이 없어지니,
핵심메뉴 중심으로 재편을 좀 하시면, 끝까지 맛있음을 유지할 수 있을 것 같습니다"
4.5,이띵주,"너무나 큰 기대감에 눈이 번뜩이는 맛을 기대했지만
먹어본 스시중에 가장 입에 감기고 먹어본 음식 중 가장 맛있기만 했다.
언젠가 미식의 경험을 쌓고 다시 스시코우지에 도전할 것이다.
서비스와 분위기는 최고, 고위직 간부가 된 기분이었다."
4.3,브레송,스시를 내어 주시는 속도와 재료의 퀄리티도 좋아 손님으로서 만족도 높은 서비스를 경험할수 있어서 좋았습니다.다만 마지막 식사도중 서버분이 젓가락등 식기들을 정리해 버리셔서 식사의 흐름이 끊어져 서비스에 대한 아쉬움이 있었습니다.
4.8,신수♬,남편 생일이라 런치예약해서 방문했어요. 스시코우지 노래를 불러 어렵게 예약! 집에가는 내내 너무 맛있었다고 잘 왔다고 하네요ㅎㅎ 저도 생선을 잘 못먹는데 비리다는 느낌이 아니라 바다향이라 느낄 정도로 맛났어요👍 쉐프님의 가이드 역시 좋았습니다👍
5.0,탱고한,"여친 생일 기념 방문했어요~
맛과 양 모든게 최고~~~
코우지 쉐프님 너무 재밌었고
직원분들 너무 친절~
앞으로 기념일은 여기로 결정입니다"
5.0,cda030wns,"너무맛있게 잘먹었습니다.
애낳은 와이프 고생해서 큰맘먹고 한번갔는데
맛 서비스 모두 만족했습니다.
양도많아서 배부르게 잘먹었습니다~!^^"
5.0,포쉬드레스,"셰프님도 너무 친절하시구 소스들이며 재료들이며 너무 맛있어요
식감과 맛의 조화가 너무 좋아서 물리지않게 코스 다 먹었네요"
5.0,김규진123,"정용관 셰프님 디너 코스를 부모님과 함께 갔다 왔습니다. 사진에 차완무시와 디저트는 사진찍는걸 까먹고 먹다가 찍었고, 니기리 몇점(게살 등등)은 찍지 못한점 참고 부탁드립니다.

일단 정용관 셰프님이 워낙 편안한 접객으로 유명하신 분이잖아요? 정말 그 명성대로 너무 편안한 식사를 했습니다.

맛도 정말 좋았습니다. 회를 좋아하시는 아버지와 비린걸 못 드시는 어머니 두분 다 코스 메뉴 중에 하나도 빠짐없이 다 좋아하시더라구요. 그만큼 맛도 있고 비린내는 정말 하나도 없었습니다. 양은 뭐 정용관 셰프님인데 말할 필요가 있나요? 정말 어마어마하게 챙겨주십니다 ㅎㅎ

그리고 이 날은 청어가 나왔는데요, 하루전 까지는 코스에 올릴만한 청어가 없어서 코스에 내지 않으셨다는데, 저희가 방문했을땐 올릴 수 있을 정도의 청어가 있어 운 좋게 그 유명한 정용관 셰프님의 청어를 먹을 수 있었습니다. 청어가 한창 철처럼 기름지진 않았지만, 조금 담백한 맛도 전 정말 좋았어서 코스 끝나고 배불러 죽을것같았지만 앵콜로 한번 더 먹을 정도였습니다.

재방문 의사 있구요. 다음번엔 디너가 아닌 런치로도 한번 방문해보고 싶습니다."
5.0,jhl034,The sushi today was fantastic. Kudos to the awesome chef nunim!!
5.0,번듯한사나이,"2시간 동안 너무 좋은 시간이였습니다. 혼자 방문하였지만 100% 즐길 수 있었고 행복했습니다. 제가 양이 보통 사람들에 비하여 많음에도 불고하고 배부르게 식사를 마쳤으며,
몇몇 업장들과 다르게 간을 강하게 하여 술을 마시게 하지 않고 요리 본연의 맛으로 술을 마시게 하는 맛이였습다.

홀로 방문하여 술 값만 11만원이 나왔으나 너무 좋았습니다.
그리고 다음달에 예약을 다시 잡고 마뮤리 하였습니다.
누구나에게 추천할 수 있는 업장입니다."
4.8,쭐이,"스시를 별로 좋아하지 않는 나의 첫 스시 오마카세 !
신선한 재료와 맛있는 음식 이맛에 오마카세 가는건지~~?"
4.7,Talkinrain,스시야중 가장 만족 스러운 것 같습니다. 스시도 맛있고 가격이 있기는 하지만 또 방문하고 싶은 곳 입니다.
5.0,짱짱21,신선한 재료로 음식 맛이 일품이었고 셰프님의 입담도 좋아서 시간 가는 줄 모르고 즐긴 식사 시간이었습니다.
5.0,대스타J,여태까지 갔던 오마카세는 다 가짜였어요… 정말 맛있어요. 코우지님 너무 유쾌하시고 덕분에 즐거운 시간 보냈습니다. 남자친구가 양이 많은 편인데 어떻게 아시고 밥도 많이 주시더라고요..(너무 감사..)
5.0,벼러병준,혼자 먹으러 방문하였는데 셰프님께서 말도 자주 걸어주시고 음식이 입에 맞는지 계속 물어봐 주셔서 너무 감사했습니다! 맛은 두말할 것 없이 맛있었지만 와사비가 특이한 향이 나서 조금 신기했어요! 식사하면서 여러 가지 지식도 얻고 가는 것 같아서 좋아요. 다음번에는 겨울에 한번 다시 와보고 싶네요~! 잘 먹고 갑니다 류락현 셰프님!
5.0,spunkymi,"맛! 분위기! 친철함!
모두 만족했습니다!
정용관 쉐프님 친절한 설명, 맛있는 음식 감사합니다^^"
5.0,씩씩한 셀럽_67184,"개개인 입맛을 많이 신경 써주시는 모습이 좋았습니다.
접객이 기대 이상이었고 맛도 좋았습니다"
5.0,호잉또잉냠냠,"이슬기 쉐프님 말도 많이 걸어주시고 , 센스와 배려가
뛰어나신 분 ,, 식사도 너무 만족스럽게 했습니다 ..!
너무 감사함미다 덕분에 즐거운 식사였슴니다 .. 🫶🏻🫶🏻"
5.0,시루지루,"박지환 셰프님 유쾌한 분위기랑 코스 설명과 맛도 좋았습니다.
맛있는 식사하고 가요"
5.0,시리얼,건물 이전하기 전부터 꽤 오랜만에 방문했는데 기억해주시고 맞춰서 음식을 주셨어요. 밥 양도 맞춰주시고 음식도 응대도 너무 좋았습니다. 류 쉐프님 최고. 다른 음식들을 가져다 주시는 분은 조금 아쉬웠어요. 이전하기 전에는 말하기도 전에 다 주셨는데 이번엔 하나하나 다 달라고 해야 가져다 주시더라고요 ㅠ
4.7,까만콩04,"밝은 분위기에 유쾌하고 즐거운 시간 보내고 왔습니다!
중간중간 개개인의 식사량을 체크해주시면서 밥양도 조절해주시고 재밋는 농담도 해주시면서 즐겁게 식사하고 왔습니다!"
5.0,바규동,너무 만족스러운 식사였어요 다음에 기회가 되면 디너도 먹어보고 싶어요☺️
5.0,큐비,빠질것 하나없는 완벽한 식사였네요 다음에 다시 방문하겠습니다 감사합니다
5.0,김도진 아범,"쉐프님 덕분에 즐겁고 유쾌한 저녁식사 ㅎ
맛있게 잘 먹었습니다 ~"
5.0,따이지누,"셰프님이 너무 친절하시고 맛도 너무 좋습니다.
스시가 입에 넣으면 그냥 녹습니다...
비싼가격이 절대 아니며 한번 먹어보면 답이 나옵니다.

잘먹었습니다."
5.0,고독공,"최고의 스시였습니다. 정용관 쉐프님 최고입니다.
감사합니다."
5.0,우민앙,"완벽한 맛과 서비스..!
그저 매일 느끼고 싶은 맛이였습니다
특히 슬기 셰프님이 너무 좋고 마음에 들었어요!!
슬기 셰프님 강추 드립니다"
5.0,lovelypj,음식도 맛잇고 셰프님도 센스잇으셔서 맛잇고 유쾌한저녁먹엇어요
5.0,호박2929,코우지 쉐프님 지명 런치 맛있게 잘 먹고 왔어요 감사합니당
5.0,조용한 맛사냥꾼_49538,너무 맛있어요!! 시간이 있다면 꼭 또 방문하고 싶습니다!
5.0,윤형근,사소한말 하나하나 잘들어주시고 응대 맛 모두 참 좋았습니다
5.0,금은솔,토요일 런치로 예약했고 저희는 정용관 셰프님께서 담당해주셨네요 ~ 셰프님께서 설명도 어렵지 않게 해주시고 가족들의 요청 하나하나 세심히 반영해주시는 모습에 감사했습니다 ㅎ 음식을 눈으로 한번 음미하고 입으로 그 풍미를 느낄 수 있는 정말 눈과 귀가 즐거운 식사였습니다 ^^ 성게알 우니가 최고 일품이었습니다~ 편안하고 맛있는 식사를 제공해주셔서 감사해요~!
5.0,관평대장,"정용관 셰프님...
맨날 찾아뵙고싶습니다 ㅠ
맛은 말할것도 없고 엥간하면 배부름을 잘 못느끼는데
배터지면서 갑니다. 미친청어 앵콜까지 감사합니다"
5.0,사티아그라하,"접객,맛,양,분위기 모두 완벽했던 점심식사였습니다."
